Santa Fe Springs,"""",9.750%,"""",8.750%,"""",9.000%,"""",Los Angeles
Santa Margarita,"""",8.250%,"""",7.250%,"""",7.500%,"""",San Luis Obispo
Santa Maria,"""",8.750%,"""",7.750%,"""",8.000%,"""",Santa Barbara
Santa Monica,"""",10.250%,"""",9.250%,"""",9.500%,"""",Los Angeles
Santa Nella,"""",8.250%,"""",7.250%,"""",7.500%,"""",Merced
Santa Paula,"""",8.250%,"""",7.250%,"""",7.500%,"""",Ventura
Santa Rita Park,"""",8.250%,"""",7.250%,"""",7.500%,"""",Merced
Santa Rosa,"""",9.500%,"""",8.500%,"""",8.750%,"""",Sonoma(SRPS
Santa Rosa Valley,"""",8.250%,"""",7.250%,"""",7.500%,"""",Ventura
Santa Ynez,"""",8.750%,"""",7.750%,"""",8.000%,"""",Santa Barbara
Santa Ysabel,"""",8.750%,"""",7.750%,"""",8.000%,"""",San Diego
Santee,"""",8.750%,"""",7.750%,"""",8.000%,"""",San Diego
Saratoga,"""",9.250%,"""",8.250%,"""",8.500%,"""",Santa Clara
Saticoy,"""",8.250%,"""",7.250%,"""",7.500%,"""",Ventura
Sattley,"""",8.250%,"""",7.250%,"""",7.500%,"""",Sierra
Saugus ,"""",9.750%,"""",8.750%,"""",9.000%,"""",Los Angeles
Sausalito,"""",9.000%,"""",8.000%,"""",8.250%,"""",Marin
Sawtelle ,"""",9.750%,"""",8.750%,"""",9.000%,"""",Los Angeles
Sawyers Bar,"""",8.250%,"""",7.250%,"""",7.500%,"""",Siskiyou
Scotia,"""",8.250%,"""",7.250%,"""",7.500%,"""",Humboldt
Scott Bar,"""",8.250%,"""",7.250%,"""",7.500%,"""",Siskiyou
Scotts Valley,"""",9.000%,"""",8.000%,"""",8.250%,"""",Santa Cruz(SVGF)
Sea Ranch,"""",9.000%,"""",8.000%,"""",8.250%,"""",Sonoma
Seabright,"""",9.000%,"""",8.000%,"""",8.250%,"""",Santa Cruz
Seal Beach,"""",8.750%,"""",7.750%,"""",8.000%,"""",Orange
Seaside,"""",9.250%,"""",8.250%,"""",8.500%,"""",Monterey(SEAS)
Sebastopol,"""",9.250%,"""",8.250%,"""",8.500%,"""",Sonoma(SEGR)
Seeley,"""",8.750%,"""",7.750%,"""",8.000%,"""",Imperial
Seiad Valley,"""",8.250%,"""",7.250%,"""",7.500%,"""",Siskiyou
Selby,"""",9.250%,"""",8.250%,"""",8.500%,"""",Contra Costa
Selma,"""",9.475%,"""",8.475%,"""",8.725%,"""",Fresno(SLMA)
Seminole Hot Springs,"""",9.750%,"""",8.750%,"""",9.000%,"""",Los Angeles
Sepulveda ,"""",9.750%,"""",8.750%,"""",9.000%,"""",Los Angeles
Sequoia National Park,"""",8.750%,"""",7.750%,"""",8.000%,"""",Tulare
Shafter,"""",8.250%,"""",7.250%,"""",7.500%,"""",Kern
Shandon,"""",8.250%,"""",7.250%,"""",7.500%,"""",San Luis Obispo
Sharpe Army Depot,"""",8.750%,"""",7.750%,"""",8.000%,"""",San Joaquin
Shasta,"""",8.250%,"""",7.250%,"""",7.500%,"""",Shasta
Shasta Lake,"""",8.250%,"""",7.250%,"""",7.500%,"""",Shasta
Shaver Lake,"""",8.975%,"""",7.975%,"""",8.225%,"""",Fresno
Sheepranch,"""",8.250%,"""",7.250%,"""",7.500%,"""",Calaveras
Shell Beach ,"""",8.750%,"""",7.750%,"""",8.000%,"""",San Luis Obispo(SHLB)
Sheridan,"""",8.250%,"""",7.250%,"""",7.500%,"""",Placer
Sherman Island,"""",8.750%,"""",7.750%,"""",8.000%,"""",Sacramento
Sherman Oaks ,"""",9.750%,"""",8.750%,"""",9.000%,"""",Los Angeles
Sherwin Plaza,"""",8.250%,"""",7.250%,"""",7.500%,"""",Mono
Shingle Springs,"""",8.250%,"""",7.250%,"""",7.500%,"""",El Dorado
Shingletown,"""",8.250%,"""",7.250%,"""",7.500%,"""",Shasta
Shively,"""",8.250%,"""",7.250%,"""",7.500%,"""",Humboldt
Shore Acres,"""",9.250%,"""",8.250%,"""",8.500%,"""",Contra Costa
Shoshone,"""",8.750%,"""",7.750%,"""",8.000%,"""",Inyo
Sierra City,"""",8.250%,"""",7.250%,"""",7.500%,"""",Sierra
Sierra Madre,"""",9.750%,"""",8.750%,"""",9.000%,"""",Los Angeles
Sierraville,"""",8.250%,"""",7.250%,"""",7.500%,"""",Sierra
Signal Hill,"""",9.750%,"""",8.750%,"""",9.000%,"""",Los Angeles
Silver Lake,"""",8.750%,"""",7.750%,"""",8.000%,"""",Amador
Silverado Canyon,"""",8.750%,"""",7.750%,"""",8.000%,"""",Orange
Simi Valley,"""",8.250%,"""",7.250%,"""",7.500%,"""",Ventura
Sisquoc,"""",8.750%,"""",7.750%,"""",8.000%,"""",Santa Barbara
Sites,"""",8.250%,"""",7.250%,"""",7.500%,"""",Colusa
Sky Valley,"""",8.750%,"""",7.750%,"""",8.000%,"""",Riverside
Skyforest,"""",8.750%,"""",7.750%,"""",8.000%,"""",San Bernardino
Sleepy Valley,"""",9.750%,"""",8.750%,"""",9.000%,"""",Los Angeles
Sloat,"""",8.250%,"""",7.250%,"""",7.500%,"""",Plumas
Sloughhouse,"""",8.750%,"""",7.750%,"""",8.000%,"""",Sacramento
Smartsville,"""",8.250%,"""",7.250%,"""",7.500%,"""",Yuba
Smith River,"""",8.250%,"""",7.250%,"""",7.500%,"""",Del Norte
Smithflat,"""",8.250%,"""",7.250%,"""",7.500%,"""",El Dorado
Smoke Tree ,"""",8.750%,"""",7.750%,"""",8.000%,"""",San Bernardino
Snelling,"""",8.250%,"""",7.250%,"""",7.500%,"""",Merced
Soda Springs,"""",8.375%,"""",7.375%,"""",7.625%,"""",Nevada
Solana Beach,"""",8.750%,"""",7.750%,"""",8.000%,"""",San Diego
Soledad,"""",8.250%,"""",7.250%,"""",7.500%,"""",Monterey
Solemint,"""",9.750%,"""",8.750%,"""",9.000%,"""",Los Angeles
Solvang,"""",8.750%,"""",7.750%,"""",8.000%,"""",Santa Barbara
Somerset,"""",8.250%,"""",7.250%,"""",7.500%,"""",El Dorado
Somes Bar,"""",8.250%,"""",7.250%,"""",7.500%,"""",Siskiyou
Somis,"""",8.250%,"""",7.250%,"""",7.500%,"""",Ventura
Sonoma,"""",9.000%,"""",8.000%,"""",8.250%,"""",Sonoma
Sonora,"""",8.750%,"""",7.750%,"""",8.000%,"""",Tuolumne(SPFW)
Soquel,"""",9.000%,"""",8.000%,"""",8.250%,"""",Santa Cruz
Soulsbyville,"""",8.250%,"""",7.250%,"""",7.500%,"""",Tuolumne
South Dos Palos,"""",8.250%,"""",7.250%,"""",7.500%,"""",Merced
South El Monte,"""",10.250%,"""",9.250%,"""",9.500%,"""",Los Angeles
South Fork,"""",8.250%,"""",7.250%,"""",7.500%,"""",Humboldt
South Gate,"""",10.750%,"""",9.750%,"""",10.000%,"""",Los Angeles(SGTE)
South Laguna ,"""",8.750%,"""",7.750%,"""",8.000%,"""",Orange
South Lake Tahoe,"""",8.750%,"""",7.750%,"""",8.000%,"""",El Dorado(SLTG)
South Pasadena,"""",9.750%,"""",8.750%,"""",9.000%,"""",Los Angeles
South San Francisco,"""",9.250%,"""",8.250%,"""",8.500%,"""",San Mateo
South Shore ,"""",9.750%,"""",8.750%,"""",9.000%,"""",Alameda
South Whittier,"""",9.750%,"""",8.750%,"""",9.000%,"""",Los Angeles
Spanish Flat,"""",8.750%,"""",7.750%,"""",8.000%,"""",Napa
Spreckels,"""",8.250%,"""",7.250%,"""",7.500%,"""",Monterey
Spring Garden,"""",8.250%,"""",7.250%,"""",7.500%,"""",Plumas
Spring Valley,"""",8.750%,"""",7.750%,"""",8.000%,"""",San Diego
Springville,"""",8.750%,"""",7.750%,"""",8.000%,"""",Tulare
Spyrock,"""",8.250%,"""",7.250%,"""",7.500%,"""",Mendocino
Squaw Valley,"""",8.975%,"""",7.975%,"""",8.225%,"""",Fresno
St. Helena,"""",8.750%,"""",7.750%,"""",8.000%,"""",Napa
Standard,"""",8.250%,"""",7.250%,"""",7.500%,"""",Tuolumne
Standish,"""",8.250%,"""",7.250%,"""",7.500%,"""",Lassen
Stanford,"""",9.250%,"""",8.250%,"""",8.500%,"""",Santa Clara
Stanislaus,"""",8.250%,"""",7.250%,"""",7.500%,"""",Tuolumne
Stanton,"""",8.750%,"""",7.750%,"""",8.000%,"""",Orange
Steele Park,"""",8.750%,"""",7.750%,"""",8.000%,"""",Napa
Stevenson Ranch,"""",9.750%,"""",8.750%,"""",9.000%,"""",Los Angeles
Stevinson,"""",8.250%,"""",7.250%,"""",7.500%,"""",Merced
Stewarts Point,"""",9.000%,"""",8.000%,"""",8.250%,"""",Sonoma
Stinson Beach,"""",9.000%,"""",8.000%,"""",8.250%,"""",Marin
Stirling City,"""",8.250%,"""",7.250%,"""",7.500%,"""",Butte
Stockton,"""",9.000%,"""",8.000%,"""",8.250%,"""",San Joaquin(SPFG)
Stonyford,"""",8.250%,"""",7.250%,"""",7.500%,"""",Colusa
Storrie,"""",8.250%,"""",7.250%,"""",7.500%,"""",Plumas
Stratford,"""",8.250%,"""",7.250%,"""",7.500%,"""",Kings
Strathmore,"""",8.750%,"""",7.750%,"""",8.000%,"""",Tulare
Strawberry,"""",8.250%,"""",7.250%,"""",7.500%,"""",Tuolumne
Strawberry Valley,"""",8.250%,"""",7.250%,"""",7.500%,"""",Yuba
Studio City ,"""",9.750%,"""",8.750%,"""",9.000%,"""",Los Angeles
Sugarloaf,"""",8.750%,"""",7.750%,"""",8.000%,"""",San Bernardino
Suisun City,"""",8.375%,"""",7.375%,"""",7.625%,"""",Solano
Sulphur Springs,"""",9.750%,"""",8.750%,"""",9.000%,"""",Los Angeles
Sultana,"""",8.750%,"""",7.750%,"""",8.000%,"""",Tulare
Summerland,"""",8.750%,"""",7.750%,"""",8.000%,"""",Santa Barbara
Summit,"""",8.750%,"""",7.750%,"""",8.000%,"""",San Bernardino
Summit City,"""",8.250%,"""",7.250%,"""",7.500%,"""",Shasta
Sun City,"""",8.750%,"""",7.750%,"""",8.000%,"""",Riverside
Sun Valley ,"""",9.750%,"""",8.750%,"""",9.000%,"""",Los Angeles
Sunland ,"""",9.750%,"""",8.750%,"""",9.000%,"""",Los Angeles
Sunnymead ,"""",8.750%,"""",7.750%,"""",8.000%,"""",Riverside
Sunnyside,"""",8.750%,"""",7.750%,"""",8.000%,"""",San Diego
Sunnyvale,"""",9.250%,"""",8.250%,"""",8.500%,"""",Santa Clara
Sunol,"""",9.750%,"""",8.750%,"""",9.000%,"""",Alameda
Sunset Beach,"""",8.750%,"""",7.750%,"""",8.000%,"""",Orange
Sunset Whitney Ranch,"""",8.250%,"""",7.250%,"""",7.500%,"""",Placer
Surfside ,"""",8.750%,"""",7.750%,"""",8.000%,"""",Orange
Susanville,"""",8.250%,"""",7.250%,"""",7.500%,"""",Lassen
Sutter,"""",8.250%,"""",7.250%,"""",7.500%,"""",Sutter
Sutter Creek,"""",8.750%,"""",7.750%,"""",8.000%,"""",Amador
Swall Meadows ,"""",8.750%,"""",7.750%,"""",8.000%,"""",Inyo
Sylmar ,"""",9.750%,"""",8.750%,"""",9.000%,"""",Los Angeles
Taft,"""",8.250%,"""",7.250%,"""",7.500%,"""",Kern
Tagus Ranch,"""",8.750%,"""",7.750%,"""",8.000%,"""",Tulare
Tahoe City,"""",8.250%,"""",7.250%,"""",7.500%,"""",Placer
Tahoe Paradise,"""",8.250%,"""",7.250%,"""",7.500%,"""",El Dorado
Tahoe Valley,"""",8.250%,"""",7.250%,"""",7.500%,"""",El Dorado
Tahoe Vista,"""",8.250%,"""",7.250%,"""",7.500%,"""",Placer
Tahoma,"""",8.250%,"""",7.250%,"""",7.500%,"""",Placer
Talmage,"""",8.250%,"""",7.250%,"""",7.500%,"""",Mendocino
Tamal ,"""",9.000%,"""",8.000%,"""",8.250%,"""",Marin
Tarzana,"""",9.750%,"""",8.750%,"""",9.000%,"""",Los Angeles
Taylorsville,"""",8.250%,"""",7.250%,"""",7.500%,"""",Plumas
Tecate,"""",8.750%,"""",7.750%,"""",8.000%,"""",San Diego
Tecopa,"""",8.750%,"""",7.750%,"""",8.000%,"""",Inyo
Tehachapi,"""",8.250%,"""",7.250%,"""",7.500%,"""",Kern
Tehama,"""",8.250%,"""",7.250%,"""",7.500%,"""",Tehama
Temecula,"""",8.750%,"""",7.750%,"""",8.000%,"""",Riverside
Temple City,"""",9.750%,"""",8.750%,"""",9.000%,"""",Los Angeles
Templeton,"""",8.250%,"""",7.250%,"""",7.500%,"""",San Luis Obispo
Terminal Island ,"""",9.750%,"""",8.750%,"""",9.000%,"""",Los Angeles
Termo,"""",8.250%,"""",7.250%,"""",7.500%,"""",Lassen
Terra Bella,"""",8.750%,"""",7.750%,"""",8.000%,"""",Tulare
Thermal,"""",8.750%,"""",7.750%,"""",8.000%,"""",Riverside
Thornton,"""",8.750%,"""",7.750%,"""",8.000%,"""",San Joaquin
Thousand Oaks,"""",8.250%,"""",7.250%,"""",7.500%,"""",Ventura
Thousand Palms,"""",8.750%,"""",7.750%,"""",8.000%,"""",Riverside
Three Rivers,"""",8.750%,"""",7.750%,"""",8.000%,"""",Tulare
Tiburon,"""",9.000%,"""",8.000%,"""",8.250%,"""",Marin
Tierra Del Sol,"""",8.750%,"""",7.750%,"""",8.000%,"""",San Diego
Tierrasanta ,"""",8.750%,"""",7.750%,"""",8.000%,"""",San Diego
Tipton,"""",8.750%,"""",7.750%,"""",8.000%,"""",Tulare
Tollhouse,"""",8.975%,"""",7.975%,"""",8.225%,"""",Fresno
Toluca Lake ,"""",9.750%,"""",8.750%,"""",9.000%,"""",Los Angeles
Tomales,"""",9.000%,"""",8.000%,"""",8.250%,"""",Marin
Toms Place,"""",8.250%,"""",7.250%,"""",7.500%,"""",Mono
Topanga ,"""",9.750%,"""",8.750%,"""",9.000%,"""",Los Angeles
Topanga Park ,"""",9.750%,"""",8.750%,"""",9.000%,"""",Los Angeles
Topaz,"""",8.250%,"""",7.250%,"""",7.500%,"""",Mono
Torrance,"""",9.750%,"""",8.750%,"""",9.000%,"""",Los Angeles
Town Center,"""",8.750%,"""",7.750%,"""",8.000%,"""",Tulare
Trabuco Canyon,"""",8.750%,"""",7.750%,"""",8.000%,"""",Orange
Tracy,"""",9.250%,"""",8.250%,"""",8.500%,"""",San Joaquin
Tranquillity,"""",8.975%,"""",7.975%,"""",8.225%,"""",Fresno
Traver,"""",8.750%,"""",7.750%,"""",8.000%,"""",Tulare
Travis A.F.B. ,"""",8.375%,"""",7.375%,"""",7.625%,"""",Solano
Tres Pinos,"""",8.250%,"""",7.250%,"""",7.500%,"""",San Benito
Trinidad,"""",9.000%,"""",8.000%,"""",8.250%,"""",Humboldt(TRGF)
Trinity Center,"""",8.250%,"""",7.250%,"""",7.500%,"""",Trinity
Trona,"""",8.750%,"""",7.750%,"""",8.000%,"""",San Bernardino
Trowbridge,"""",8.250%,"""",7.250%,"""",7.500%,"""",Sutter
Truckee,"""",8.875%,"""",7.875%,"""",8.125%,"""",Nevada(TRSR)
Tujunga ,"""",9.750%,"""",8.750%,"""",9.000%,"""",Los Angeles
Tulare,"""",9.250%,"""",8.250%,"""",8.500%,"""",Tulare(TLRE)
Tulelake,"""",8.250%,"""",7.250%,"""",7.500%,"""",Siskiyou
Tuolumne,"""",8.250%,"""",7.250%,"""",7.500%,"""",Tuolumne
Tuolumne Meadows,"""",8.750%,"""",7.750%,"""",8.000%,"""",Mariposa
Tupman,"""",8.250%,"""",7.250%,"""",7.500%,"""",Kern
Turlock,"""",8.375%,"""",7.375%,"""",7.625%,"""",Stanislaus
Tustin,"""",8.750%,"""",7.750%,"""",8.000%,"""",Orange
Twain,"""",8.250%,"""",7.250%,"""",7.500%,"""",Plumas
Twain Harte,"""",8.250%,"""",7.250%,"""",7.500%,"""",Tuolumne
Twentynine Palms,"""",8.750%,"""",7.750%,"""",8.000%,"""",San Bernardino
Twin Bridges,"""",8.250%,"""",7.250%,"""",7.500%,"""",El Dorado
Twin Peaks,"""",8.750%,"""",7.750%,"""",8.000%,"""",San Bernardino
Two Rock Coast Guard Station,"""",9.000%,"""",8.000%,"""",8.250%,"""",Sonoma
U.S.Naval Postgrad School ,"""",8.250%,"""",7.250%,"""",7.500%,"""",Monterey
Ukiah,"""",8.750%,"""",7.750%,"""",8.000%,"""",Mendocino(UKGT)
Union City,"""",10.250%,"""",9.250%,"""",9.500%,"""",Alameda
Universal City,"""",9.750%,"""",8.750%,"""",9.000%,"""",Los Angeles
University,"""",8.750%,"""",7.750%,"""",8.000%,"""",Santa Barbara
University Park ,"""",8.750%,"""",7.750%,"""",8.000%,"""",Orange
Upland,"""",8.750%,"""",7.750%,"""",8.000%,"""",San Bernardino
Upper Lake/ Upper Lake Valley,"""",8.250%,"""",7.250%,"""",7.500%,"""",Lake
Vacaville,"""",8.375%,"""",7.375%,"""",7.625%,"""",Solano
Val Verde Park,"""",9.750%,"""",8.750%,"""",9.000%,"""",Los Angeles
Valencia ,"""",9.750%,"""",8.750%,"""",9.000%,"""",Los Angeles
Valinda,"""",9.750%,"""",8.750%,"""",9.000%,"""",Los Angeles
Vallecito,"""",8.250%,"""",7.250%,"""",7.500%,"""",Calaveras
Vallejo,"""",8.375%,"""",7.375%,"""",7.625%,"""",Solano
Valley Center,"""",8.750%,"""",7.750%,"""",8.000%,"""",San Diego
Valley Fair,"""",9.250%,"""",8.250%,"""",8.500%,"""",Santa Clara
Valley Ford,"""",9.000%,"""",8.000%,"""",8.250%,"""",Sonoma
Valley Home,"""",8.375%,"""",7.375%,"""",7.625%,"""",Stanislaus
Valley Springs,"""",8.250%,"""",7.250%,"""",7.500%,"""",Calaveras
Valley Village,"""",9.750%,"""",8.750%,"""",9.000%,"""",Los Angeles
Valyermo,"""",9.750%,"""",8.750%,"""",9.000%,"""",Los Angeles
Van Nuys ,"""",9.750%,"""",8.750%,"""",9.000%,"""",Los Angeles
Vandenberg A.F.B,"""",8.750%,"""",7.750%,"""",8.000%,"""",Santa Barbara
Vasquez Rocks,"""",9.750%,"""",8.750%,"""",9.000%,"""",Los Angeles
Venice,"""",9.750%,"""",8.750%,"""",9.000%,"""",Los Angeles
Ventucopa,"""",8.750%,"""",7.750%,"""",8.000%,"""",Santa Barbara
Ventura,"""",8.250%,"""",7.250%,"""",7.500%,"""",Ventura
Verdugo City ,"""",9.750%,"""",8.750%,"""",9.000%,"""",Los Angeles
Vernalis,"""",8.750%,"""",7.750%,"""",8.000%,"""",San Joaquin
Vernon,"""",9.750%,"""",8.750%,"""",9.000%,"""",Los Angeles
Veteran's Hospital ,"""",9.750%,"""",8.750%,"""",9.000%,"""",Los Angeles
Victor,"""",8.750%,"""",7.750%,"""",8.000%,"""",San Joaquin
Victorville,"""",8.750%,"""",7.750%,"""",8.000%,"""",San Bernardino
Vidal,"""",8.750%,"""",7.750%,"""",8.000%,"""",San Bernardino
View Park,"""",9.750%,"""",8.750%,"""",9.000%,"""",Los Angeles
Villa Grande,"""",9.000%,"""",8.000%,"""",8.250%,"""",Sonoma
Villa Park,"""",8.750%,"""",7.750%,"""",8.000%,"""",Orange
Vina,"""",8.250%,"""",7.250%,"""",7.500%,"""",Tehama
Vincent,"""",9.750%,"""",8.750%,"""",9.000%,"""",Los Angeles
Vineburg,"""",9.000%,"""",8.000%,"""",8.250%,"""",Sonoma
Vinton,"""",8.250%,"""",7.250%,"""",7.500%,"""",Plumas
Virgilia,"""",8.250%,"""",7.250%,"""",7.500%,"""",Plumas
Visalia,"""",9.000%,"""",8.000%,"""",8.250%,"""",Tulare(VPST)
Vista,"""",9.250%,"""",8.250%,"""",8.500%,"""",San Diego(VSTA)
Vista Park,"""",8.250%,"""",7.250%,"""",7.500%,"""",Kern
Volcano,"""",8.750%,"""",7.750%,"""",8.000%,"""",Amador
Volta,"""",8.250%,"""",7.250%,"""",7.500%,"""",Merced
Wallace,"""",8.250%,"""",7.250%,"""",7.500%,"""",Calaveras
Walnut,"""",9.750%,"""",8.750%,"""",9.000%,"""",Los Angeles
Walnut Creek,"""",9.250%,"""",8.250%,"""",8.500%,"""",Contra Costa
Walnut Grove,"""",8.750%,"""",7.750%,"""",8.000%,"""",Sacramento
Walnut Park,"""",9.750%,"""",8.750%,"""",9.000%,"""",Los Angeles
Warm Springs ,"""",9.750%,"""",8.750%,"""",9.000%,"""",Alameda
Warner Springs,"""",8.750%,"""",7.750%,"""",8.000%,"""",San Diego
Wasco,"""",8.250%,"""",7.250%,"""",7.500%,"""",Kern
Waterford,"""",8.375%,"""",7.375%,"""",7.625%,"""",Stanislaus
Watsonville,"""",9.250%,"""",8.250%,"""",8.500%,"""",Santa Cruz(WTVL)
Watts,"""",9.750%,"""",8.750%,"""",9.000%,"""",Los Angeles
Waukena,"""",8.750%,"""",7.750%,"""",8.000%,"""",Tulare
Wawona,"""",8.750%,"""",7.750%,"""",8.000%,"""",Mariposa
Weaverville,"""",8.250%,"""",7.250%,"""",7.500%,"""",Trinity
Weed,"""",8.250%,"""",7.250%,"""",7.500%,"""",Siskiyou
Weimar,"""",8.250%,"""",7.250%,"""",7.500%,"""",Placer
Weldon,"""",8.250%,"""",7.250%,"""",7.500%,"""",Kern
Wendel,"""",8.250%,"""",7.250%,"""",7.500%,"""",Lassen
Weott,"""",8.250%,"""",7.250%,"""",7.500%,"""",Humboldt
West Covina,"""",9.750%,"""",8.750%,"""",9.000%,"""",Los Angeles
West Hills,"""",9.750%,"""",8.750%,"""",9.000%,"""",Los Angeles
West Hollywood,"""",9.750%,"""",8.750%,"""",9.000%,"""",Los Angeles
West Los Angeles,"""",9.750%,"""",8.750%,"""",9.000%,"""",Los Angeles
West Pittsburg,"""",9.250%,"""",8.250%,"""",8.500%,"""",Contra Costa
West Point,"""",8.250%,"""",7.250%,"""",7.500%,"""",Calaveras
West Sacramento,"""",8.750%,"""",7.750%,"""",8.000%,"""",Yolo(WSTU)
Westchester ,"""",9.750%,"""",8.750%,"""",9.000%,"""",Los Angeles
Westend,"""",8.750%,"""",7.750%,"""",8.000%,"""",San Bernardino
Westhaven,"""",8.250%,"""",7.250%,"""",7.500%,"""",Humboldt
Westlake,"""",9.750%,"""",8.750%,"""",9.000%,"""",Los Angeles
Westlake Village,"""",9.750%,"""",8.750%,"""",9.000%,"""",Los Angeles
Westlake Village ,"""",8.250%,"""",7.250%,"""",7.500%,"""",Ventura
Westley,"""",8.375%,"""",7.375%,"""",7.625%,"""",Stanislaus
Westminster,"""",8.750%,"""",7.750%,"""",8.000%,"""",Orange
Westmorland,"""",8.750%,"""",7.750%,"""",8.000%,"""",Imperial
Westport,"""",8.250%,"""",7.250%,"""",7.500%,"""",Mendocino
Westside,"""",8.375%,"""",7.375%,"""",7.625%,"""",Stanislaus
Westwood,"""",8.250%,"""",7.250%,"""",7.500%,"""",Lassen
Westwood ,"""",9.750%,"""",8.750%,"""",9.000%,"""",Los Angeles
Wheatland,"""",8.750%,"""",7.750%,"""",8.000%,"""",Yuba
Wheeler Ridge,"""",8.250%,"""",7.250%,"""",7.500%,"""",Kern
Whiskeytown,"""",8.250%,"""",7.250%,"""",7.500%,"""",Shasta
Whispering Pines,"""",8.250%,"""",7.250%,"""",7.500%,"""",Lake
White Pines,"""",8.250%,"""",7.250%,"""",7.500%,"""",Calaveras
Whitethorn,"""",8.250%,"""",7.250%,"""",7.500%,"""",Humboldt
Whitewater,"""",8.750%,"""",7.750%,"""",8.000%,"""",Riverside
Whitlow,"""",8.250%,"""",7.250%,"""",7.500%,"""",Humboldt
Whitmore,"""",8.250%,"""",7.250%,"""",7.500%,"""",Shasta
Whittier,"""",9.750%,"""",8.750%,"""",9.000%,"""",Los Angeles
Wildomar,"""",8.750%,"""",7.750%,"""",8.000%,"""",Riverside
Wildwood,"""",8.250%,"""",7.250%,"""",7.500%,"""",Shasta
Williams,"""",8.750%,"""",7.750%,"""",8.000%,"""",Colusa(WLMS)
Willits,"""",8.750%,"""",7.750%,"""",8.000%,"""",Mendocino(WCRS)
Willow Creek,"""",8.250%,"""",7.250%,"""",7.500%,"""",Humboldt
Willow Ranch,"""",8.250%,"""",7.250%,"""",7.500%,"""",Modoc
Willowbrook,"""",9.750%,"""",8.750%,"""",9.000%,"""",Los Angeles
Willows,"""",8.250%,"""",7.250%,"""",7.500%,"""",Glenn
Wilmington ,"""",9.750%,"""",8.750%,"""",9.000%,"""",Los Angeles
Wilseyville,"""",8.250%,"""",7.250%,"""",7.500%,"""",Calaveras
Wilsona Gardens,"""",9.750%,"""",8.750%,"""",9.000%,"""",Los Angeles
Wilton,"""",8.750%,"""",7.750%,"""",8.000%,"""",Sacramento
Winchester,"""",8.750%,"""",7.750%,"""",8.000%,"""",Riverside
Windsor,"""",9.000%,"""",8.000%,"""",8.250%,"""",Sonoma
Windsor Hills,"""",9.750%,"""",8.750%,"""",9.000%,"""",Los Angeles
Winnetka ,"""",9.750%,"""",8.750%,"""",9.000%,"""",Los Angeles
Winterhaven,"""",8.750%,"""",7.750%,"""",8.000%,"""",Imperial
Winters,"""",8.250%,"""",7.250%,"""",7.500%,"""",Yolo
Winton,"""",8.250%,"""",7.250%,"""",7.500%,"""",Merced
Wishon,"""",8.750%,"""",7.750%,"""",8.000%,"""",Madera
Witter Springs,"""",8.250%,"""",7.250%,"""",7.500%,"""",Lake
Wofford Heights,"""",8.250%,"""",7.250%,"""",7.500%,"""",Kern
Woodacre,"""",9.000%,"""",8.000%,"""",8.250%,"""",Marin
Woodbridge,"""",8.750%,"""",7.750%,"""",8.000%,"""",San Joaquin
Woodfords,"""",8.250%,"""",7.250%,"""",7.500%,"""",Alpine
Woodlake,"""",8.750%,"""",7.750%,"""",8.000%,"""",Tulare
Woodland,"""",9.000%,"""",8.000%,"""",8.250%,"""",Yolo(WDLD)
Woodland Hills ,"""",9.750%,"""",8.750%,"""",9.000%,"""",Los Angeles
Woodleaf,"""",8.250%,"""",7.250%,"""",7.500%,"""",Yuba
Woodside,"""",9.250%,"""",8.250%,"""",8.500%,"""",San Mateo
Woodville,"""",8.750%,"""",7.750%,"""",8.000%,"""",Tulare
Woody,"""",8.250%,"""",7.250%,"""",7.500%,"""",Kern
Wrightwood,"""",8.750%,"""",7.750%,"""",8.000%,"""",San Bernardino
Yankee Hill,"""",8.250%,"""",7.250%,"""",7.500%,"""",Butte
Yermo,"""",8.750%,"""",7.750%,"""",8.000%,"""",San Bernardino
Yettem,"""",8.750%,"""",7.750%,"""",8.000%,"""",Tulare
Yolo,"""",8.250%,"""",7.250%,"""",7.500%,"""",Yolo
Yorba Linda,"""",8.750%,"""",7.750%,"""",8.000%,"""",Orange
Yorkville,"""",8.250%,"""",7.250%,"""",7.500%,"""",Mendocino
Yosemite Lodge,"""",8.750%,"""",7.750%,"""",8.000%,"""",Mariposa
Yosemite National Park,"""",8.750%,"""",7.750%,"""",8.000%,"""",Mariposa
Yountville,"""",8.750%,"""",7.750%,"""",8.000%,"""",Napa
Yreka,"""",8.250%,"""",7.250%,"""",7.500%,"""",Siskiyou
Yuba City,"""",8.250%,"""",7.250%,"""",7.500%,"""",Sutter
Yucaipa,"""",8.750%,"""",7.750%,"""",8.000%,"""",San Bernardino
Yucca Valley,"""",8.750%,"""",7.750%,"""",8.000%,"""",San Bernardino
Zamora,"""",8.250%,"""",7.250%,"""",7.500%,"""",Yolo
Zenia,"""",8.250%,"""",7.250%,"""",7.500%,"""",Trinity
